======== SWEEP START ========
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.125E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.183E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.205E+00
+0.0199E-09,+000.212E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.234E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.125E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.183E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.212E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.234E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.085E+00
+0.0012E-09,+000.104E+00
+0.0015E-09,+000.121E+00
+0.0019E-09,+000.133E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.212E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.125E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.126E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.234E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.125E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.183E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.212E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.234E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.126E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.212E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.234E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.126E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.212E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.092E+00
+0.0012E-09,+000.108E+00
+0.0015E-09,+000.123E+00
+0.0019E-09,+000.134E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.126E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.234E+00
+0.0501E-09,+000.241E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.130E+00
+0.0012E-09,+000.126E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.125E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.129E+00
+0.0012E-09,+000.125E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.130E+00
+0.0012E-09,+000.126E+00
+0.0015E-09,+000.129E+00
+0.0019E-09,+000.136E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.160E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.190E+00
+0.0125E-09,+000.197E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.248E+00
+0.0794E-09,+000.255E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,-000.194E+00
+0.0012E-09,-000.156E+00
+0.0015E-09,-000.107E+00
+0.0019E-09,-000.054E+00
+0.0025E-09,+000.015E+00
+0.0031E-09,+000.093E+00
+0.0039E-09,+000.151E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.118E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.128E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.145E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.128E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.210E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.120E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.134E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.168E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.118E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.152E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.226E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.174E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.204E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.262E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.182E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.233E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.174E+00
+0.0079E-09,+000.181E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.232E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.181E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.232E+00
+0.0501E-09,+000.240E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,-000.179E+00
+0.0012E-09,-000.143E+00
+0.0015E-09,-000.099E+00
+0.0019E-09,-000.046E+00
+0.0025E-09,+000.023E+00
+0.0031E-09,+000.100E+00
+0.0039E-09,+000.153E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.174E+00
+0.0079E-09,+000.181E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.210E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.232E+00
+0.0501E-09,+000.239E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.120E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.134E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.174E+00
+0.0079E-09,+000.181E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.219E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.232E+00
+0.0501E-09,+000.239E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.181E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.232E+00
+0.0501E-09,+000.239E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.120E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.134E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.181E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.211E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.232E+00
+0.0501E-09,+000.239E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.135E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.175E+00
+0.0079E-09,+000.181E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.210E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.232E+00
+0.0501E-09,+000.239E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,+000.117E+00
+0.0012E-09,+000.121E+00
+0.0015E-09,+000.127E+00
+0.0019E-09,+000.134E+00
+0.0025E-09,+000.144E+00
+0.0031E-09,+000.151E+00
+0.0039E-09,+000.159E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.174E+00
+0.0079E-09,+000.181E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.210E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
+0.0398E-09,+000.232E+00
+0.0501E-09,+000.239E+00
+0.0631E-09,+000.247E+00
+0.0794E-09,+000.254E+00
+0.1000E-09,+000.261E+00
======== SWEEP END ========

======== SWEEP START ========
+0.0010E-09,-000.089E+00
+0.0012E-09,-000.054E+00
+0.0015E-09,-000.012E+00
+0.0019E-09,+000.040E+00
+0.0025E-09,+000.100E+00
+0.0031E-09,+000.143E+00
+0.0039E-09,+000.158E+00
+0.0050E-09,+000.167E+00
+0.0063E-09,+000.174E+00
+0.0079E-09,+000.181E+00
+0.0100E-09,+000.189E+00
+0.0125E-09,+000.196E+00
+0.0158E-09,+000.203E+00
+0.0199E-09,+000.210E+00
+0.0251E-09,+000.218E+00
+0.0316E-09,+000.225E+00
